,preco_imov,id_imov,cidade,endereco,titulo_imov,vaga,banheiro,condominio,iptu
0,R$ 190.000,Imóvel 179KBHC,Apartamento em Belo Horizonte,Rua Crepúsculo,"Apartamento à venda em Califórnia com 63 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,R$ 150/mês,R$ 1/mês
0,R$ 150.000,Imóvel 1OL8BPW,Apartamento em Belo Horizonte,Rua da Galeria,"Apartamento à venda em Juliana com 50 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 220/mês,R$ 400/mês
0,R$ 160.000,Imóvel DXFPCO,Apartamento em Belo Horizonte,Rua Maria Beatriz,"Apartamento à venda em Havaí com 46 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 200/mês,Isento
0,R$ 164.900,Imóvel MDVLEE,Apartamento em Belo Horizonte,Rua Pedrinópolis,"Apartamento à venda em Jardim Leblon com 53 m², 2 quartos","2 quartos
sem suíte",2 Banheiros,R$ 140/mês,Isento
0,R$ 169.900,Imóvel 1N6BBPJ,Apartamento em Belo Horizonte,Rua Pedrinópolis,"Apartamento à venda em Jardim Leblon com 55 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 1.140/mês,Isento
0,R$ 430.000,Imóvel JX6KBA,Apartamento em Belo Horizonte,Rua Tenente Anastácio de Moura,"Apartamento à venda em Novo São Lucas com 90 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 450/mês,R$ 198/mês
0,R$ 120.000,Imóvel RY6VE4,Apartamento em Belo Horizonte,Rua São Vicente,"Apartamento à venda em Granja de Freitas com 45 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 30/mês,R$ 30/ano
0,R$ 354.000,Imóvel 8Y8K6I,Apartamento em Belo Horizonte,Rua Júlio de Castilho,"Apartamento à venda em Cinquentenário com 80 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 420/mês,R$ 89/mês
0,R$ 265.000,Imóvel MEER4P,Apartamento em Belo Horizonte,Rua Lindaura Magalhães Alkimin,"Apartamento à venda em Jaqueline com 95 m², 2 quartos, 2 vagas","2 quartos
sem suíte",2 vagas,R$ 110/mês,R$ 1.240/ano
0,R$ 320.000,Imóvel 8T7B48,Apartamento em Belo Horizonte,Rua Boaventura,"Apartamento à venda em Indaiá com 78 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 400/mês,R$ 88/mês
0,R$ 175.000,Imóvel 1PBOTWO,Apartamento em Belo Horizonte,Avenida João Rolla Filho,"Apartamento à venda em Diamante com 47 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 204/mês,Isento
0,R$ 400.000,Imóvel 1HTHATJ,Apartamento em Belo Horizonte,Avenida Professor Magalhães Penido,"Apartamento à venda em Aeroporto com 112 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 500/mês,R$ 112/mês
0,R$ 690.000,Imóvel 1OZOU73,Apartamento em Belo Horizonte,Rua Sagitário,"Apartamento à venda em São Bento com 124 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 690/mês,R$ 169/mês
0,R$ 350.000,Imóvel 1XNUSWO,Apartamento em Belo Horizonte,Avenida do Contorno,"Apartamento à venda em Barro Preto com 135 m², 4 quartos","4 quartos
sem suíte",2 Banheiros,R$ 250/mês,R$ 130/mês
0,R$ 140.000,Imóvel 1IX1N9Y,Apartamento em Belo Horizonte,Rua Padre Pedro Pinto,"Apartamento à venda em Mantiqueira com 45 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 170/mês,Isento
0,R$ 175.000,Imóvel 1UM4UQD,Apartamento em Belo Horizonte,Rua Central,"Apartamento à venda em Jardim Leblon com 45 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 160/mês,Isento
0,R$ 349.000,Imóvel 1Y0NFC,Apartamento em Belo Horizonte,Rua Rio Espera,"Apartamento à venda em Carlos Prates com 60 m², 2 quartos, 2 vagas","2 quartos
sem suíte",2 vagas,R$ 317/mês,R$ 62/mês
0,R$ 210.000,Imóvel 1SLUVK5,Apartamento em Belo Horizonte,Rua Cruz Alta,"Apartamento à venda em Alto dos Pinheiros com 50 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 250/mês,R$ 80/mês
0,R$ 190.000,Imóvel 1UZEN8F,Apartamento em Belo Horizonte,Rua Norma Guilhermina da Silva,"Apartamento à venda em Jardim Guanabara com 44 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 160/mês,Isento
0,R$ 285.000,Imóvel 1YNT2E7,Apartamento em Belo Horizonte,Avenida Vilarinho,"Apartamento à venda em Venda Nova com 70 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 490/mês,R$ 72/mês
0,R$ 150.000,Imóvel 1POE811,Apartamento em Belo Horizonte,Rua Norma Guilhermina da Silva,"Apartamento à venda em Jardim Guanabara com 41 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 200/mês,R$ 30/mês
0,R$ 189.742,Imóvel 7NOU1A,Apartamento em Belo Horizonte,Rua Helga Taveira de Souza,"Apartamento à venda em Céu Azul com 45 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 130/mês,R$ 335/ano
0,R$ 290.000,Imóvel JPEQVJ,Apartamento em Belo Horizonte,Rua Senhora do Porto,"Apartamento à venda em Palmeiras com 57 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 390/mês,R$ 100/mês
0,R$ 297.000,Imóvel ZRIV6F,Apartamento em Belo Horizonte,Rua Coronel Antônio Lopes Coelho,"Apartamento à venda em Jardim Leblon com 60 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 200/mês,R$ 894/ano
0,R$ 430.000,Imóvel CKQDZP,Apartamento em Belo Horizonte,Rua Madre Paulina,"Apartamento à venda em Diamante com 120 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 270/mês,R$ 120/ano
0,R$ 136.500,Imóvel EFRJOA,Apartamento em Belo Horizonte,Rua Izabel Raso,"Apartamento à venda em Jaqueline com 50 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 190/mês,R$ 400/ano
0,R$ 510.000,Imóvel 183I0CG,Apartamento em Belo Horizonte,Rua Deputado Salim Nacur,"Apartamento à venda em Santa Amélia com 82 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 550/mês,R$ 120/mês
0,R$ 215.000,Imóvel O1S4KJ,Apartamento em Belo Horizonte,Rua dos Crenaques,"Apartamento à venda em Rio Branco com 55 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 230/mês,R$ 66/mês
0,R$ 750.000,Imóvel 1DV8LY8,Apartamento em Belo Horizonte,Rua Carangola,"Apartamento à venda em Santo Antônio com 92 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 830/mês,R$ 2.454/ano
0,R$ 530.000,Imóvel 1P7N5ZF,Apartamento em Belo Horizonte,Rua Santa Maria Goretti,"Apartamento à venda em Barreiro com 142 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 200/mês,R$ 2.127/ano
0,R$ 495.000,Imóvel T26XZ5,Apartamento em Belo Horizonte,Rua Pintagol,"Apartamento à venda em Alto Caiçaras com 100 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 500/mês,R$ 117/mês
0,R$ 220.000,Imóvel 1LZY05X,Apartamento em Belo Horizonte,Rua Rosa Zandona,"Apartamento à venda em Venda Nova com 70 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 225/mês,R$ 41/mês
0,R$ 250.000,Imóvel Y0Y8JI,Apartamento em Belo Horizonte,Rua Nair Pentagna Guimarães,"Apartamento à venda em Heliópolis com 70 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 250/mês,R$ 850/mês
0,R$ 230.000,Imóvel R5JHQ7,Apartamento em Belo Horizonte,Rua Marzagânia,"Apartamento à venda em Boa Vista com 55 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 215/mês,R$ 77/mês
0,R$ 850.000,Imóvel Z6B5F8,Apartamento em Belo Horizonte,Rua João de Sales Pires,"Apartamento à venda em Planalto com 480 m², 3 quartos, 1 suíte, 4 vagas","3 quartos
1 suíte",4 vagas,Isento,R$ 2.000/ano
0,R$ 440.000,Imóvel 3UCAFQ,Apartamento em Belo Horizonte,Rua Machado Nunes,"Apartamento à venda em Salgado Filho com 88 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 360/mês,R$ 140/mês
0,R$ 420.000,Imóvel 9KFKRB,Apartamento em Belo Horizonte,Rua Lima Duarte,"Apartamento à venda em Carlos Prates com 68 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,R$ 420/mês,R$ 140/mês
0,R$ 185.000,Imóvel MI2RTJ,Apartamento em Belo Horizonte,Rua Joaquim Gonçalves da Silva,"Apartamento à venda em Rio Branco com 59 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 230/mês,R$ 330/ano
0,R$ 198.000,Imóvel 1URUF5C,Apartamento em Belo Horizonte,Rua Amílcar Cabral,"Apartamento à venda em Milionários com 66 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 150/mês,Isento
0,R$ 345.000,Imóvel 19O36JW,Apartamento em Belo Horizonte,Rua dos Bororós,"Apartamento à venda em Santa Mônica com 60 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 300/mês,R$ 83/mês
0,R$ 520.000,Imóvel 1FXGGR3,Apartamento em Belo Horizonte,Rua Senador Virgílio Távora,"Apartamento à venda em Santa Terezinha com 154 m², 4 quartos, 1 suíte, 1 vaga","4 quartos
1 suíte",1 vaga,R$ 120/mês,R$ 1.500/ano
0,R$ 159.600,Imóvel 1OD10XG,Apartamento em Belo Horizonte,Rua Nilza Brito,"Apartamento à venda em Vitória com 330 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 248/mês,Isento
0,R$ 180.000,Imóvel CF41C4,Apartamento em Belo Horizonte,Rua Wiver Hernandes da Silva,"Apartamento à venda em Manacás com 52 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 230/mês,R$ 36/mês
0,R$ 490.000,Imóvel AXY6TJ,Apartamento em Belo Horizonte,Rua João Antônio Cardoso,"Apartamento à venda em Ouro Preto com 130 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 350/mês,R$ 100/mês
0,R$ 720.000,Imóvel 7MFEE9,Apartamento em Belo Horizonte,Rua Genoveva de Souza,"Apartamento à venda em Sagrada Família com 140 m², 4 quartos, 1 suíte, 2 vagas","4 quartos
1 suíte",2 vagas,R$ 570/mês,R$ 158/mês
0,R$ 380.000,Imóvel 1OT46WK,Apartamento em Belo Horizonte,Rua Iraí,"Apartamento à venda em Coração de Jesus com 100 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 450/mês,R$ 137/mês
0,R$ 560.000,Imóvel 16A13CZ,Apartamento em Belo Horizonte,Rua Zenite,"Apartamento à venda em Caiçara-Adelaide com 90 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 450/mês,R$ 179/mês
0,R$ 600.000,Imóvel 1W6F6C4,Apartamento em Belo Horizonte,Praça Leví Coelho da Rocha,"Apartamento à venda em Boa Viagem com 150 m², 5 quartos, 3 suítes","5 quartos
3 suítes",3 Banheiros,R$ 800/mês,R$ 800/mês
0,R$ 299.000,Imóvel GVQRHY,Apartamento em Belo Horizonte,Rua Aluísio Lobão Veras,"Apartamento à venda em Serrano com 53 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 390/mês,R$ 123/mês
0,R$ 480.000,Imóvel 167U01M,Apartamento em Belo Horizonte,Rua Paulo Diniz Carneiro,"Apartamento à venda em Buritis com 90 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 300/mês,R$ 114/mês
0,R$ 3.300.000,Imóvel 1JKL9BG,Apartamento em Belo Horizonte,Rua General Dionísio Cerqueira,"Apartamento à venda em Gutierrez com 186 m², 4 quartos, 2 suítes, 4 vagas","4 quartos
2 suítes",4 vagas,R$ 2.800/mês,R$ 1.000/mês
0,R$ 450.000,Imóvel VYWZY2,Apartamento em Belo Horizonte,Rua Turfa,"Apartamento à venda em Barroca com 140 m², 4 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,R$ 600/mês,R$ 150/mês
0,R$ 249.000,Imóvel JLYECV,Apartamento em Belo Horizonte,Rua dos Comanches,"Apartamento à venda em Santa Mônica com 67 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 200/mês,R$ 59/mês
0,R$ 690.000,Imóvel H4VN7Q,Apartamento em Belo Horizonte,Rua Raymundo Vaz de Melo,"Apartamento à venda em Dona Clara com 187 m², 4 quartos, 1 suíte, 2 vagas","4 quartos
1 suíte",2 vagas,R$ 490/mês,Isento
0,R$ 425.000,Imóvel 125ZDHP,Apartamento em Belo Horizonte,Rua João das Chagas,"Apartamento à venda em União com 80 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.000/mês,R$ 124/mês
0,R$ 159.000,Imóvel 1G1PJGS,Apartamento em Belo Horizonte,Rua Marlene Mendes Pereira,"Apartamento à venda em Céu Azul com 50 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 140/mês,Isento
0,R$ 215.000,Imóvel ED5D94,Apartamento em Belo Horizonte,Rua dos Crenaques,"Apartamento à venda em Rio Branco com 60 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 236/mês,R$ 85/mês
0,R$ 128.000,Imóvel BVL0NM,Apartamento em Belo Horizonte,Rua Amílcar Cabral,"Apartamento à venda em Milionários com 65 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 180/mês,R$ 30/ano
0,R$ 159.000,Imóvel EBG0SN,Apartamento em Belo Horizonte,Rua Doutor Álvaro Camargos,"Apartamento à venda em São João Batista com 43 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 180/mês,Isento
0,R$ 232.544,Imóvel 1J3YY31,Apartamento em Belo Horizonte,Rua Emílio Riccaldoni,"Apartamento à venda em João Pinheiro com 74 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 200/mês,R$ 32/mês
0,R$ 220.000,Imóvel 150YMK9,Apartamento em Belo Horizonte,Rua Osório Duque Estrada,"Apartamento à venda em Planalto com 57 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 200/mês,R$ 70/ano
0,R$ 265.000,Imóvel ZA3YWD,Apartamento em Belo Horizonte,Rua Fluorina,"Apartamento à venda em Paraíso com 58 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,R$ 322/mês,R$ 108/ano
0,R$ 480.000,Imóvel 1WXL0A7,Apartamento em Belo Horizonte,Rua Soares do Couto,"Apartamento à venda em Vila Paris com 117 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 400/mês,R$ 151/mês
0,R$ 1.242.000,Imóvel 17YMDTZ,Apartamento em Belo Horizonte,Rua Henrique Furtado Portugal,"Apartamento à venda em Buritis com 160 m², 4 quartos, 2 suítes, 3 vagas","4 quartos
2 suítes",3 vagas,R$ 1.060/mês,R$ 363/mês
0,R$ 235.000,Imóvel JHHCR9,Apartamento em Belo Horizonte,Rua Corretor Juventino de Jesus,"Apartamento à venda em Candelária com 54 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 350/mês,R$ 960/ano
0,R$ 270.000,Imóvel 1U9IBT0,Apartamento em Belo Horizonte,Rua Wilson Modesto Ribeiro,"Apartamento à venda em Ipiranga com 67 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 600/mês,R$ 924/ano
0,R$ 330.000,Imóvel IMF691,Apartamento em Belo Horizonte,Rua Cervantes,"Apartamento à venda em São Lucas com 62 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 380/mês,R$ 52/mês
0,R$ 170.000,Imóvel 18C2Q70,Apartamento em Belo Horizonte,Rua Emanuel Marzano Matias,"Apartamento à venda em São João Batista com 51 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 200/mês,Isento
0,R$ 220.000,Imóvel 1CGWNUM,Apartamento em Belo Horizonte,Rua Ouricuri,"Apartamento à venda em Floramar com 68 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 215/mês,R$ 1/ano
0,R$ 675.000,Imóvel 1TB9VLM,Apartamento em Belo Horizonte,Rua dos Timbiras,"Apartamento à venda em Boa Viagem com 81 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 400/mês,R$ 208/mês
0,R$ 320.000,Imóvel 8OCCK3,Apartamento em Belo Horizonte,Rua João Fernandes,"Apartamento à venda em Liberdade com 63 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 330/mês,Isento
0,R$ 270.000,Imóvel 1SWNRR,Apartamento em Belo Horizonte,Rua Havana,"Apartamento à venda em Havaí com 80 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 250/mês,R$ 800/mês
0,R$ 300.000,Imóvel U91Z48,Apartamento em Belo Horizonte,Avenida João Rolla Filho,"Apartamento à venda em Diamante com 60 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 240/mês,R$ 1.169/ano
0,R$ 600.000,Imóvel 10F9414,Apartamento em Belo Horizonte,Rua Indiana,"Apartamento à venda em Jardim América com 164 m², 4 quartos, 2 suítes, 2 vagas","4 quartos
2 suítes",2 vagas,R$ 400/mês,R$ 128/mês
0,R$ 330.000,Imóvel O72EFX,Apartamento em Belo Horizonte,Rua Conselheiro Joaquim Caetano,"Apartamento à venda em Nova Granada com 90 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 385/mês,R$ 73/mês
0,R$ 156.777,Imóvel 1G9CNA2,Apartamento em Belo Horizonte,Rua Augusta Alvarenga Inez,"Apartamento à venda em Candelária com 45 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 240/mês,Isento
0,R$ 380.000,Imóvel YCY7PC,Apartamento em Belo Horizonte,Rua Rio Espera,"Apartamento à venda em Carlos Prates com 90 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 200/mês,R$ 1.200/ano
0,R$ 230.000,Imóvel 148R8RP,Apartamento em Belo Horizonte,Rua Limeira,"Apartamento à venda em Piratininga com 68 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 150/mês,R$ 88/mês
0,R$ 680.000,Imóvel 1JTXCBC,Apartamento em Belo Horizonte,Rua Apucarana,"Apartamento à venda em Ouro Preto com 126 m², 4 quartos, 1 suíte, 2 vagas","4 quartos
1 suíte",2 vagas,R$ 350/mês,R$ 2.040/ano
0,R$ 219.000,Imóvel 1SSBXXJ,Apartamento em Belo Horizonte,Avenida Amintas Vidal Gomes,"Apartamento à venda em Nova Gameleira com 49 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 190/mês,Isento
0,R$ 397.393,Imóvel VD3QYF,Apartamento em Belo Horizonte,Avenida Silva Lobo,"Apartamento à venda em Alto Barroca com 84 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 280/mês,R$ 1.164/ano
0,R$ 260.000,Imóvel 1RGGUWG,Apartamento em Belo Horizonte,Rua Antônia Felícia dos Reis,"Apartamento à venda em Alto Caiçaras com 63 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 300/mês,R$ 770/ano
0,R$ 198.000,Imóvel 1AQ8RB8,Apartamento em Belo Horizonte,Avenida Joaquim José Diniz,"Apartamento à venda em Fernão Dias com 53 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 240/mês,R$ 70/mês
0,R$ 290.000,Imóvel 1H0F1CY,Apartamento em Belo Horizonte,Avenida Francisco Sales,"Apartamento à venda em Floresta com 70 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 520/mês,R$ 40/mês
0,R$ 2.208.000,Imóvel 1X7KMEO,Apartamento em Belo Horizonte,Rua Martim de Carvalho,"Apartamento à venda em Santo Agostinho com 270 m², 4 quartos, 1 suíte, 3 vagas","4 quartos
1 suíte",3 vagas,R$ 1.050/mês,R$ 553/mês
0,R$ 730.000,Imóvel MOMDSZ,Apartamento em Belo Horizonte,Rua Cardeal Stepinac,"Apartamento à venda em Cidade Nova com 168 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 650/mês,R$ 233/mês
0,R$ 350.000,Imóvel 1BFDU6D,Apartamento em Belo Horizonte,Rua Itapagipe,"Apartamento à venda em Concórdia com 90 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 260/mês,R$ 43/mês
0,R$ 330.000,Imóvel 1P4DMIA,Apartamento em Belo Horizonte,Rua Nísio Batista de Oliveira,"Apartamento à venda em Novo São Lucas com 120 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 250/mês,R$ 1.000/mês
0,R$ 320.000,Imóvel 1239UGQ,Apartamento em Belo Horizonte,Rua Augusto Franco,"Apartamento à venda em São João Batista com 70 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 150/mês,R$ 50/mês
0,R$ 1.900.000,Imóvel 1RDPRYO,Apartamento em Belo Horizonte,Rua Pium-I,"Apartamento à venda em Anchieta com 216 m², 3 quartos, 1 suíte, 3 vagas","3 quartos
1 suíte",3 vagas,R$ 1.216/mês,R$ 526/mês
0,R$ 1.150.000,Imóvel UIGY1Z,Apartamento em Belo Horizonte,Rua Rio Claro,"Apartamento à venda em Prado com 117 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 500/mês,R$ 2.000/ano
0,R$ 664.264,Imóvel 1IFPC69,Apartamento em Belo Horizonte,Rua Raimunda Simões da Silva,"Apartamento à venda em Manacás com 130 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 450/mês,R$ 144/mês
0,R$ 320.000,Imóvel 8AB4N6,Apartamento em Belo Horizonte,Rua Bom Jesus da Penha,"Apartamento à venda em Santa Terezinha com 110 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 200/mês,R$ 90/mês
0,R$ 330.000,Imóvel 1D8HKBX,Apartamento em Belo Horizonte,Avenida Amazonas,"Apartamento à venda em Centro com 90 m², 3 quartos, 1 suíte","3 quartos
1 suíte",3 Banheiros,R$ 625/mês,R$ 57/mês
0,R$ 220.000,Imóvel 1IZM3VT,Apartamento em Belo Horizonte,Avenida Dom João VI,"Apartamento à venda em Palmeiras com 68 m², 3 quartos","3 quartos
sem suíte",1 Banheiro,R$ 334/mês,R$ 844/mês
0,R$ 650.000,Imóvel HREFDO,Apartamento em Belo Horizonte,Rua Alvarenga Peixoto,"Apartamento à venda em Santo Agostinho com 129 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 350/mês,R$ 157/mês
0,R$ 200.000,Imóvel 1BD5ZK2,Apartamento em Belo Horizonte,Rua dos Timbiras,"Apartamento à venda em Santo Agostinho com 55 m², 1 quarto, 1 suíte","1 quarto
1 suíte",1 Banheiro,R$ 480/mês,R$ 26/mês
0,R$ 200.000,Imóvel 1YJR08Q,Apartamento em Belo Horizonte,Rua Blumenau,"Apartamento à venda em Copacabana com 70 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 150/mês,Isento
0,R$ 161.591,Imóvel 1049JCO,Apartamento em Belo Horizonte,Rua Maria Beatriz,"Apartamento à venda em Havaí com 45 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 150/mês,Isento
0,R$ 290.000,Imóvel SN75Q5,Apartamento em Belo Horizonte,Rua Gentil Portugal do Brasil,"Apartamento à venda em Camargos com 90 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 460/mês,R$ 900/mês
0,R$ 330.000,Imóvel 10LNGK,Apartamento em Belo Horizonte,Rua Heroína Maria Quitéria,"Apartamento à venda em Alto Caiçaras com 100 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 300/mês,R$ 120/mês
0,R$ 450.000,Imóvel MHMZPI,Apartamento em Belo Horizonte,Rua Adelina Sales Pereira,"Apartamento à venda em Planalto com 122 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 200/mês,R$ 77/mês
0,R$ 320.000,Imóvel 6MMMPS,Apartamento em Belo Horizonte,Avenida dos Engenheiros,"Apartamento à venda em Castelo com 64 m², 3 quartos, 2 vagas","3 quartos
sem suíte",2 vagas,R$ 270/mês,R$ 65/mês
0,R$ 750.000,Imóvel 1VKPX95,Apartamento em Belo Horizonte,Rua Vicente de Azevedo,"Apartamento à venda em Barreiro com 180 m², 4 quartos, 1 suíte, 2 vagas","4 quartos
1 suíte",2 vagas,R$ 370/mês,R$ 165/mês
0,R$ 1.500.000,Imóvel SEWCEK,Apartamento em Belo Horizonte,Rua Deputado Bernardino de Sena Figueiredo,"Apartamento à venda em União com 180 m², 3 quartos, 1 suíte, 3 vagas","3 quartos
1 suíte",3 vagas,R$ 450/mês,R$ 250/mês
0,R$ 500.000,Imóvel 1R3YXYG,Apartamento em Belo Horizonte,Rua Papoula Vermelha,"Apartamento à venda em Havaí com 115 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 400/mês,R$ 1.800/ano
0,R$ 250.000,Imóvel 147T19H,Apartamento em Belo Horizonte,Rua Antunes,"Apartamento à venda em Minas Brasil com 45 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 400/mês,R$ 318/ano
0,R$ 332.868,Imóvel 11TDILC,Apartamento em Belo Horizonte,Avenida Heráclito Mourão de Miranda,"Apartamento à venda em Bandeirantes com 65 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 550/mês,R$ 900/ano
0,R$ 700.000,Imóvel 1NKBD0V,Apartamento em Belo Horizonte,Rua Espírito Santo,"Apartamento à venda em Lourdes com 160 m², 2 quartos, 2 suítes, 1 vaga","2 quartos
2 suítes",1 vaga,R$ 1.500/mês,R$ 200/mês
0,R$ 580.000,Imóvel NCVNL6,Apartamento em Belo Horizonte,Rua Anita Garibaldi,"Apartamento à venda em Venda Nova com 70 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,R$ 378/mês,R$ 149/ano
0,R$ 286.278,Imóvel V7F517,Apartamento em Belo Horizonte,Avenida Henfil,"Apartamento à venda em Serrano com 100 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 300/mês,R$ 300/mês
