,preco_imov,id_imov,cidade,endereco,titulo_imov,vaga,banheiro,condominio,iptu
0,R$ 340.000,Imóvel E11NI0,Apartamento em Rio de Janeiro,Avenida Dom Hélder Câmara,"Apartamento à venda em Penha com 49 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 413/mês,R$ 240/ano
0,R$ 1.150.000,Imóvel R37EZV,Apartamento em Rio de Janeiro,Rua Otaviano Hudson,"Apartamento à venda em Copacabana com 82 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.212/mês,R$ 307/mês
0,R$ 1.200.000,Imóvel MOIQAX,Apartamento em Rio de Janeiro,Rua Paissandu,"Apartamento à venda em Laranjeiras com 85 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 1.600/mês,R$ 2.143/ano
0,R$ 480.000,Imóvel QOZQAQ,Apartamento em Rio de Janeiro,Avenida Prado Júnior,"Apartamento à venda em Copacabana com 30 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 615/mês,R$ 82/mês
0,R$ 1.350.000,Imóvel 1Q2R4LP,Apartamento em Rio de Janeiro,Rua Pereira da Silva,"Apartamento à venda em Laranjeiras com 90 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.400/mês,R$ 1.994/ano
0,R$ 960.000,Imóvel AFGVT1,Apartamento em Rio de Janeiro,Rua Mário Portela,"Apartamento à venda em Laranjeiras com 80 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 1.200/mês,R$ 177/mês
0,R$ 460.000,Imóvel 1W9QH58,Apartamento em Rio de Janeiro,Avenida Nossa Senhora de Copacabana,"Apartamento à venda em Copacabana com 38 m², 1 quarto, 1 suíte","1 quarto
1 suíte",1 Banheiro,R$ 500/mês,Isento
0,R$ 980.000,Imóvel 1OC2ZYX,Apartamento em Rio de Janeiro,Rua Mário Portela,"Apartamento à venda em Laranjeiras com 80 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 1.486/mês,R$ 177/mês
0,R$ 370.000,Imóvel 1ALRZT6,Apartamento em Rio de Janeiro,Avenida Nossa Senhora de Copacabana,"Apartamento à venda em Copacabana com 16 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 638/mês,Isento
0,R$ 1.800.000,Imóvel VIAL82,Apartamento em Rio de Janeiro,Rua Timóteo da Costa,"Apartamento à venda em Leblon com 103 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.687/mês,R$ 528/mês
0,R$ 280.000,Imóvel XBWW42,Apartamento em Rio de Janeiro,Avenida Nossa Senhora de Copacabana,"Apartamento à venda em Copacabana com 15 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 650/mês,Isento
0,R$ 510.000,Imóvel UPK8KP,Apartamento em Rio de Janeiro,Rua São Clemente,"Apartamento à venda em Botafogo com 41 m², 1 quarto, 1 suíte","1 quarto
1 suíte",1 Banheiro,R$ 545/mês,R$ 85/mês
0,R$ 1.522.500,Imóvel DCG67K,Apartamento em Rio de Janeiro,Rua Jardim Botânico,"Apartamento à venda em Jardim Botânico com 99 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.200/mês,R$ 2.600/ano
0,R$ 1.390.000,Imóvel UNE1IA,Apartamento em Rio de Janeiro,Avenida Ataulfo de Paiva,"Apartamento à venda em Leblon com 65 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 850/mês,R$ 315/mês
0,R$ 1.730.000,Imóvel WWTO5M,Apartamento em Rio de Janeiro,Rua Farme de Amoedo,"Apartamento à venda em Ipanema com 55 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 1.200/mês,Isento
0,R$ 570.000,Imóvel 1YWOL72,Apartamento em Rio de Janeiro,Rua Siqueira Campos,"Apartamento à venda em Copacabana com 43 m², 1 quarto, 1 suíte","1 quarto
1 suíte",1 Banheiro,R$ 648/mês,R$ 126/mês
0,R$ 1.700.000,Imóvel 1BD4SOK,Apartamento em Rio de Janeiro,Rua Professor Manuel Ferreira,"Apartamento à venda em Gávea com 94 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.500/mês,R$ 3.919/ano
0,R$ 1.150.000,Imóvel T6CVXH,Apartamento em Rio de Janeiro,Avenida Epitácio Pessoa,"Apartamento à venda em Lagoa com 68 m², 2 quartos, 2 suítes, 1 vaga","2 quartos
2 suítes",1 vaga,R$ 1.157/mês,R$ 340/mês
0,R$ 950.000,Imóvel 7EEOP6,Apartamento em Rio de Janeiro,Rua Dona Mariana,"Apartamento à venda em Botafogo com 70 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.045/mês,R$ 2.250/ano
0,R$ 1.230.000,Imóvel 117CSOB,Apartamento em Rio de Janeiro,Rua Visconde de Pirajá,"Apartamento à venda em Ipanema com 64 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 1.130/mês,R$ 291/mês
0,R$ 780.000,Imóvel 1YS2EQ2,Apartamento em Rio de Janeiro,Rua Marquês de Abrantes,"Apartamento à venda em Flamengo com 63 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.200/mês,R$ 1.200/ano
0,R$ 760.000,Imóvel 1OC7D95,Apartamento em Rio de Janeiro,Rua do Humaitá,"Apartamento à venda em Humaitá com 53 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 1.443/mês,R$ 244/mês
0,R$ 1.390.000,Imóvel 10NJBQ8,Apartamento em Rio de Janeiro,Rua Professor Antônio Maria Teixeira,"Apartamento à venda em Leblon com 93 m², 3 quartos","3 quartos
sem suíte",2 Banheiros,R$ 1.622/mês,R$ 3.900/ano
0,R$ 1.290.000,Imóvel 590ZLF,Apartamento em Rio de Janeiro,Rua Barata Ribeiro,"Apartamento à venda em Copacabana com 126 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 1.665/mês,R$ 378/mês
0,R$ 579.000,Imóvel 11DY4SG,Apartamento em Rio de Janeiro,Rua Gustavo Sampaio,"Apartamento à venda em Leme com 52 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 820/mês,R$ 1.375/ano
0,R$ 400.000,Imóvel 1JPCPZH,Apartamento em Rio de Janeiro,Rua Senador Vergueiro,"Apartamento à venda em Flamengo com 26 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 353/mês,R$ 30/mês
0,R$ 339.000,Imóvel 1VLV206,Apartamento em Rio de Janeiro,Rua Paissandu,"Apartamento à venda em Laranjeiras com 30 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 485/mês,Isento
0,R$ 921.000,Imóvel 1J3CLOW,Apartamento em Rio de Janeiro,Rua Barata Ribeiro,"Apartamento à venda em Copacabana com 94 m², 3 quartos, 1 vaga","3 quartos
sem suíte","1 vaga
rotativa",R$ 1.555/mês,R$ 322/mês
0,R$ 410.000,Imóvel KR511O,Apartamento em Rio de Janeiro,Rua do Humaitá,"Apartamento à venda em Humaitá com 34 m², 1 quarto, 1 suíte","1 quarto
1 suíte",1 Banheiro,R$ 670/mês,R$ 980/ano
0,R$ 1.820.000,Imóvel 1CHHAJL,Apartamento em Rio de Janeiro,Rua Fonte da Saudade,"Apartamento à venda em Lagoa com 135 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 2.038/mês,R$ 596/mês
0,R$ 980.000,Imóvel ORJ4QV,Apartamento em Rio de Janeiro,Rua José Linhares,"Apartamento à venda em Leblon com 50 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 750/mês,R$ 2.439/ano
0,R$ 2.050.000,Imóvel 1DPA66W,Apartamento em Rio de Janeiro,Rua Dias Ferreira,"Apartamento à venda em Leblon com 105 m², 2 quartos, 1 suíte","2 quartos
1 suíte",2 Banheiros,R$ 1.521/mês,R$ 498/mês
0,R$ 700.000,Imóvel 1UUZKZ7,Apartamento em Rio de Janeiro,Rua Gustavo Sampaio,"Apartamento à venda em Leme com 32 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 440/mês,R$ 754/ano
0,R$ 1.300.000,Imóvel P0VESK,Apartamento em Rio de Janeiro,Rua do Humaitá,"Apartamento à venda em Humaitá com 90 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.730/mês,R$ 450/mês
0,R$ 1.100.000,Imóvel RAKVWM,Apartamento em Rio de Janeiro,Avenida Ataulfo de Paiva,"Apartamento à venda em Leblon com 55 m², 1 quarto, 1 suíte","1 quarto
1 suíte",1 Banheiro,R$ 846/mês,R$ 2.761/ano
0,R$ 570.000,Imóvel 11AT8IP,Apartamento em Rio de Janeiro,Rua Marquês de Abrantes,"Apartamento à venda em Flamengo com 41 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 879/mês,R$ 115/mês
0,R$ 920.000,Imóvel F6IIJG,Apartamento em Rio de Janeiro,Avenida Ataulfo de Paiva,"Apartamento à venda em Leblon com 57 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 742/mês,R$ 2.615/ano
0,R$ 870.000,Imóvel UPEZW5,Apartamento em Rio de Janeiro,Rua Inhanga,"Apartamento à venda em Copacabana com 72 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 1.200/mês,R$ 259/mês
0,R$ 750.000,Imóvel 1EFSTYD,Apartamento em Rio de Janeiro,Rua Marquês de Abrantes,"Apartamento à venda em Flamengo com 50 m², 2 quartos, 1 suíte","2 quartos
1 suíte",2 Banheiros,R$ 700/mês,R$ 1.645/ano
0,R$ 700.000,Imóvel 16X7ENZ,Apartamento em Rio de Janeiro,Rua Conrado Niemeyer,"Apartamento à venda em Copacabana com 41 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 1.225/mês,R$ 132/mês
0,R$ 1.190.000,Imóvel AFFGXT,Apartamento em Rio de Janeiro,Rua Timóteo da Costa,"Apartamento à venda em Leblon com 72 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.272/mês,R$ 3.129/ano
0,R$ 840.000,Imóvel 11H6XBH,Apartamento em Rio de Janeiro,Rua São Clemente,"Apartamento à venda em Botafogo com 60 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 886/mês,R$ 187/mês
0,R$ 1.150.000,Imóvel YG5NBQ,Apartamento em Rio de Janeiro,Avenida Prefeito Dulcídio Cardoso,"Apartamento à venda em Barra da Tijuca com 80 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.266/mês,R$ 2.780/ano
0,R$ 540.000,Imóvel 1HINZ25,Apartamento em Rio de Janeiro,Rua Silveira Martins,"Apartamento à venda em Catete com 40 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 765/mês,R$ 87/mês
0,R$ 1.200.000,Imóvel K1WO8J,Apartamento em Rio de Janeiro,Rua Visconde de Pirajá,"Apartamento à venda em Ipanema com 45 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 1.100/mês,R$ 2.201/ano
0,R$ 1.480.000,Imóvel 1PDE8XN,Apartamento em Rio de Janeiro,Rua Major Rúbens Vaz,"Apartamento à venda em Gávea com 86 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.522/mês,R$ 334/mês
0,R$ 590.000,Imóvel 7258PA,Apartamento em Rio de Janeiro,Avenida Nossa Senhora de Copacabana,"Apartamento à venda em Copacabana com 45 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 540/mês,R$ 1.120/ano
0,R$ 820.000,Imóvel OC9LGW,Apartamento em Rio de Janeiro,Rua Senador Vergueiro,"Apartamento à venda em Flamengo com 74 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 703/mês,R$ 190/mês
0,R$ 620.000,Imóvel 1HIQV8Y,Apartamento em Rio de Janeiro,Rua Honório de Barros,"Apartamento à venda em Flamengo com 46 m², 1 quarto, 1 suíte","1 quarto
1 suíte",2 Banheiros,R$ 650/mês,R$ 895/ano
0,R$ 1.080.000,Imóvel 1OOXSNR,Apartamento em Rio de Janeiro,Avenida Epitácio Pessoa,"Apartamento à venda em Lagoa com 71 m², 2 quartos, 1 suíte","2 quartos
1 suíte",2 Banheiros,R$ 924/mês,R$ 352/mês
0,R$ 660.000,Imóvel ZFNGMP,Apartamento em Rio de Janeiro,Rua do Humaitá,"Apartamento à venda em Humaitá com 46 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 951/mês,R$ 114/mês
0,R$ 500.000,Imóvel 1R3AKIH,Apartamento em Rio de Janeiro,Rua General Ribeiro da Costa,"Apartamento à venda em Leme com 44 m², 1 quarto, 1 suíte","1 quarto
1 suíte",1 Banheiro,R$ 800/mês,R$ 1.200/ano
0,R$ 1.550.000,Imóvel UTNAMF,Apartamento em Rio de Janeiro,Rua Ministro Raul Fernandes,"Apartamento à venda em Botafogo com 78 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 900/mês,R$ 347/mês
0,R$ 2.899.000,Imóvel 1YKPI2S,Apartamento em Rio de Janeiro,Rua Prudente de Morais,"Apartamento à venda em Ipanema com 133 m², 2 quartos, 2 suítes, 1 vaga","2 quartos
2 suítes",1 vaga,R$ 2.683/mês,R$ 6.031/ano
0,R$ 1.520.000,Imóvel 1654BBH,Apartamento em Rio de Janeiro,Rua Pompeu Loureiro,"Apartamento à venda em Copacabana com 120 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,R$ 1.883/mês,R$ 543/mês
0,R$ 2.200.000,Imóvel 1KE9LPJ,Apartamento em Rio de Janeiro,Avenida Henrique Dumont,"Apartamento à venda em Ipanema com 74 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 2.250/mês,R$ 6.353/ano
0,R$ 2.252.000,Imóvel 7KRYFM,Apartamento em Rio de Janeiro,Rua Timóteo da Costa,"Apartamento à venda em Leblon com 117 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte","2 vagas
fixas",R$ 1.839/mês,R$ 578/mês
0,R$ 1.200.000,Imóvel 1KDT665,Apartamento em Rio de Janeiro,Rua Assunção,"Apartamento à venda em Botafogo com 75 m², 2 quartos, 2 suítes, 1 vaga","2 quartos
2 suítes",1 vaga,R$ 1.000/mês,R$ 2.750/ano
0,R$ 1.920.000,Imóvel YN67HF,Apartamento em Rio de Janeiro,Rua Visconde de Pirajá,"Apartamento à venda em Ipanema com 111 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 2.013/mês,R$ 484/mês
0,R$ 1.400.000,Imóvel 1KL8Q3U,Apartamento em Rio de Janeiro,Rua Barão de Lucena,"Apartamento à venda em Botafogo com 99 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 2.054/mês,R$ 2.920/ano
0,R$ 440.000,Imóvel 10DQ4IA,Apartamento em Rio de Janeiro,Rua Belfort Roxo,"Apartamento à venda em Copacabana com 31 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 700/mês,R$ 89/mês
0,R$ 850.000,Imóvel 8EBLWN,Apartamento em Rio de Janeiro,Avenida Atlântica,"Apartamento à venda em Copacabana com 30 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 580/mês,R$ 910/ano
0,R$ 1.830.000,Imóvel 1H6OW31,Apartamento em Rio de Janeiro,Rua Professor Gastão Bahiana,"Apartamento à venda em Lagoa com 119 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte","1 vaga
rotativa",R$ 1.735/mês,R$ 401/mês
0,R$ 6.000.000,Imóvel 121IT4J,Apartamento em Rio de Janeiro,Rua Barão da Torre,"Apartamento à venda em Ipanema com 92 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 2.000/mês,R$ 447/ano
0,R$ 400.000,Imóvel 1AZ566O,Apartamento em Rio de Janeiro,Rua Senador Vergueiro,"Apartamento à venda em Flamengo com 27 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 382/mês,Isento
0,R$ 950.000,Imóvel 1GQR0KM,Apartamento em Rio de Janeiro,Rua Bolivar,"Apartamento à venda em Copacabana com 27 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 600/mês,R$ 925/ano
0,R$ 950.000,Imóvel 11FHRMD,Apartamento em Rio de Janeiro,Rua Ipiranga,"Apartamento à venda em Laranjeiras com 86 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 861/mês,R$ 212/mês
0,R$ 735.000,Imóvel T4DVUE,Apartamento em Rio de Janeiro,Avenida Princesa Isabel,"Apartamento à venda em Copacabana com 76 m², 2 quartos, 1 suíte","2 quartos
1 suíte",2 Banheiros,R$ 2.890/mês,R$ 3.500/ano
0,R$ 920.000,Imóvel 11FZO0P,Apartamento em Rio de Janeiro,Rua Coelho Neto,"Apartamento à venda em Laranjeiras com 93 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 1.113/mês,R$ 244/mês
0,R$ 430.500,Imóvel 1HD99H6,Apartamento em Rio de Janeiro,Rua Correa Dutra,"Apartamento à venda em Flamengo com 32 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 544/mês,R$ 970/ano
0,R$ 850.000,Imóvel NJJRV0,Apartamento em Rio de Janeiro,Rua das Laranjeiras,"Apartamento à venda em Laranjeiras com 78 m², 2 quartos, 1 suíte","2 quartos
1 suíte",2 Banheiros,R$ 922/mês,R$ 178/mês
0,R$ 400.000,Imóvel 12I6C6U,Apartamento em Rio de Janeiro,Rua Humberto de Campos,"Apartamento à venda em Leblon com 29 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 130/mês,Isento
0,R$ 990.000,Imóvel JPZGHH,Apartamento em Rio de Janeiro,Rua General Goes Monteiro,"Apartamento à venda em Botafogo com 94 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte","1 vaga
rotativa",R$ 1.610/mês,R$ 257/mês
0,R$ 1.365.000,Imóvel 1P0VWAU,Apartamento em Rio de Janeiro,Rua Pinheiro Machado,"Apartamento à venda em Laranjeiras com 77 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.500/mês,R$ 2.543/ano
0,R$ 790.000,Imóvel 1IA5G1,Apartamento em Rio de Janeiro,Rua Hans Staden,"Apartamento à venda em Botafogo com 68 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 954/mês,R$ 136/mês
0,R$ 350.000,Imóvel 1JU2316,Casa em Rio de Janeiro,Rua Renato Meira Lima,"Casa à venda em Tanque com 135 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 Banheiros,R$ 672/ano,Indisponivel
0,R$ 950.000,Imóvel 7EEOP6,Apartamento em Rio de Janeiro,Rua Dona Mariana,"Apartamento à venda em Botafogo com 70 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.045/mês,R$ 2.250/ano
0,R$ 210.000,Imóvel CPHOFW,Apartamento em Rio de Janeiro,Rua Barão de Itapagipe,"Apartamento à venda em Tijuca com 60 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 400/mês,R$ 83/mês
0,R$ 850.000,Imóvel 1QPR6XF,Apartamento em Rio de Janeiro,Rua Sá Ferreira,"Apartamento à venda em Copacabana com 95 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.015/mês,R$ 211/mês
0,R$ 800.000,Imóvel 1ABJLT1,Apartamento em Rio de Janeiro,Rua Barata Ribeiro,"Apartamento à venda em Copacabana com 95 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,Isento,R$ 2.701/ano
0,R$ 500.000,Imóvel USDOOA,Apartamento em Rio de Janeiro,Rua Barata Ribeiro,"Apartamento à venda em Copacabana com 51 m², 1 quarto","1 quarto
sem suíte",2 Banheiros,R$ 654/mês,R$ 114/mês
0,R$ 910.000,Imóvel 19SRT5J,Apartamento em Rio de Janeiro,Rua Duvivier,"Apartamento à venda em Copacabana com 100 m², 3 quartos, 3 suítes","3 quartos
3 suítes",4 Banheiros,R$ 840/mês,R$ 2.200/ano
0,R$ 1.230.000,Imóvel 117CSOB,Apartamento em Rio de Janeiro,Rua Visconde de Pirajá,"Apartamento à venda em Ipanema com 64 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 1.130/mês,R$ 291/mês
0,R$ 650.000,Imóvel EUVQYF,Apartamento em Rio de Janeiro,Rua Barata Ribeiro,"Apartamento à venda em Copacabana com 44 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,Isento,R$ 1.000/ano
0,R$ 750.000,Imóvel 109HEYW,Casa em Rio de Janeiro,Rua da Passagem,"Casa à venda em Botafogo com 70 m², 2 quartos, 1 vaga","2 quartos
sem suíte",2 Banheiros,R$ 1.252/ano,Indisponivel
0,R$ 950.000,Imóvel PP7033,Apartamento em Rio de Janeiro,Rua Domingos Ferreira,"Apartamento à venda em Copacabana com 110 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 800/mês,R$ 200/ano
0,R$ 770.000,Imóvel 15TJ7QV,Apartamento em Rio de Janeiro,Rua Pinheiro Guimarães,"Apartamento à venda em Botafogo com 64 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.045/mês,R$ 1.982/ano
0,R$ 980.000,Imóvel 1OC2ZYX,Apartamento em Rio de Janeiro,Rua Mário Portela,"Apartamento à venda em Laranjeiras com 80 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 1.486/mês,R$ 177/mês
0,R$ 750.000,Imóvel 5VRRER,Apartamento em Rio de Janeiro,Rua Tonelero,"Apartamento à venda em Copacabana com 100 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 1.600/mês,R$ 258/mês
0,R$ 950.000,Imóvel XHYJ0O,Apartamento em Rio de Janeiro,Rua São Clemente,"Apartamento à venda em Botafogo com 110 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,Isento,R$ 2.518/ano
0,R$ 870.000,Imóvel 16DZYKY,Apartamento em Rio de Janeiro,Rua Sá Ferreira,"Apartamento à venda em Copacabana com 124 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.200/mês,R$ 2.293/ano
0,R$ 1.070.000,Imóvel GN1GK4,Apartamento em Rio de Janeiro,Rua Bambina,"Apartamento à venda em Botafogo com 77 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte","1 vaga
rotativa",R$ 940/mês,R$ 213/mês
0,R$ 420.000,Imóvel 1EZ2IL6,Casa em Rio de Janeiro,Rua Ana Silva,"Casa à venda em Pechincha com 92 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",1 Banheiro,R$ 1.026/ano,Indisponivel
0,R$ 800.000,Imóvel 1XCIS8G,Apartamento em Rio de Janeiro,Rua Barata Ribeiro,"Apartamento à venda em Copacabana com 65 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 750/mês,R$ 1.900/ano
0,R$ 520.000,Imóvel 1V3UTD8,Apartamento em Rio de Janeiro,Avenida Atlântica,"Apartamento à venda em Copacabana com 27 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,Isento,R$ 1.128/ano
0,R$ 1.440.000,Imóvel YGCUPW,Apartamento em Rio de Janeiro,Rua Assunção,"Apartamento à venda em Botafogo com 115 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 1.674/mês,R$ 317/mês
0,R$ 799.000,Imóvel B4MOX4,Apartamento em Rio de Janeiro,Avenida Prado Júnior,"Apartamento à venda em Copacabana com 85 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 1.300/mês,R$ 150/mês
0,R$ 484.163,Imóvel 79AZGI,Apartamento em Rio de Janeiro,Rua Barão de Ipanema,"Apartamento à venda em Copacabana com 40 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 680/mês,R$ 800/ano
0,R$ 885.000,Imóvel 158NAVJ,Apartamento em Rio de Janeiro,Rua Ministro Alfredo Valadão,"Apartamento à venda em Copacabana com 103 m², 3 quartos, 1 suíte","3 quartos
1 suíte",1 Banheiro,R$ 1.490/mês,R$ 2.600/ano
0,R$ 790.000,Imóvel 1C7K0U7,Apartamento em Rio de Janeiro,Rua Professor Álvaro Rodrigues,"Apartamento à venda em Botafogo com 141 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 1.857/mês,R$ 200/mês
0,R$ 860.000,Imóvel 11XI07U,Apartamento em Rio de Janeiro,Rua Voluntários da Pátria,"Apartamento à venda em Botafogo com 83 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 980/mês,R$ 2.360/ano
0,R$ 320.000,Imóvel CT60E1,Casa em Rio de Janeiro,Rua Paula Matos,"Casa à venda em Santa Teresa com 74 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,Isento,Indisponivel
0,R$ 336.000,Imóvel 175TG1A,Apartamento em Rio de Janeiro,Praia Botafogo,"Apartamento à venda em Botafogo com 40 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 600/mês,R$ 600/ano
0,R$ 930.000,Imóvel 1GVC2E5,Apartamento em Rio de Janeiro,Rua Jornalista Orlando Dantas,"Apartamento à venda em Botafogo com 79 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.150/mês,R$ 292/mês
0,R$ 900.000,Imóvel 1LDXYCA,Apartamento em Rio de Janeiro,Rua Ministro Viveiros de Castro,"Apartamento à venda em Copacabana com 140 m², 3 quartos, 3 suítes, 1 vaga","3 quartos
3 suítes",1 vaga,R$ 1.800/mês,R$ 400/mês
0,R$ 710.000,Imóvel FTQKRJ,Apartamento em Rio de Janeiro,Rua Pinheiro Guimarães,"Apartamento à venda em Botafogo com 65 m², 1 quarto, 1 suíte, 1 vaga","1 quarto
1 suíte",1 vaga,R$ 1.400/mês,R$ 2.000/ano
0,R$ 450.000,Imóvel QAAO04,Apartamento em Rio de Janeiro,Rua Leiloeiro Ernani Mello,"Apartamento à venda em Recreio dos Bandeirantes com 79 m², 3 quartos, 2 suítes, 2 vagas","3 quartos
2 suítes",2 vagas,R$ 691/mês,R$ 1.300/ano
0,R$ 780.000,Imóvel GJ0JPL,Apartamento em Rio de Janeiro,Rua Pompeu Loureiro,"Apartamento à venda em Copacabana com 72 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 2.100/mês,R$ 3.200/ano
0,R$ 1.140.000,Imóvel B4QHA9,Apartamento em Rio de Janeiro,Rua Maestro Francisco Braga,"Apartamento à venda em Copacabana com 120 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,Isento,R$ 3.952/ano
0,R$ 24.000.000,Imóvel V0JEUC,Casa em Rio de Janeiro,Rua Gabriel Garcia Moreno,"Casa à venda em São Conrado com 919 m², 4 quartos, 4 suítes, 8 vagas","4 quartos
4 suítes",7 Banheiros,R$ 17.434/ano,Indisponivel
